Emp_ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
emp12459,0.31,0.62,6,135,5,0,1,0,support,low
emp12460,0.09,0.91,6,275,4,0,1,0,support,low
emp12461,0.1,0.87,6,290,4,0,1,0,support,low
emp12462,0.76,0.9,4,263,5,0,1,0,support,low
emp12463,0.41,0.54,2,145,3,0,1,0,support,low
emp12464,0.72,0.96,5,267,5,0,1,0,technical,low
emp12465,0.4,0.5,2,141,3,1,1,0,technical,low
emp12466,0.91,0.87,4,235,5,0,1,0,technical,low
emp12467,0.1,0.83,6,258,4,0,1,0,management,low
emp12468,0.4,0.56,2,131,3,0,1,0,IT,low
emp12469,0.82,0.86,5,243,5,0,1,0,IT,low
emp12470,0.1,0.82,6,266,4,0,1,0,IT,low
emp12471,0.37,0.45,2,142,3,0,1,0,IT,low
emp12472,0.36,0.51,2,135,3,0,1,0,IT,low
emp12473,0.39,0.48,2,141,3,0,1,0,product_mng,medium
emp12474,0.36,0.57,2,142,3,0,1,0,product_mng,medium
emp12475,0.86,0.84,5,254,5,0,1,0,product_mng,medium
emp12476,0.73,0.99,5,262,5,0,1,0,product_mng,medium
emp12477,0.56,0.71,4,296,2,0,1,0,IT,medium
emp12478,0.44,0.56,2,158,3,0,1,0,accounting,medium
emp12479,0.31,0.56,4,238,2,0,1,0,accounting,medium
emp12480,0.77,0.93,4,231,5,0,1,0,hr,medium
emp12481,0.44,0.45,2,156,3,0,1,0,hr,medium
emp12482,0.38,0.46,2,145,3,0,1,0,hr,medium
emp12483,0.45,0.48,2,144,3,0,1,0,marketing,medium
emp12484,0.38,0.51,2,159,3,0,1,0,sales,medium
emp12485,0.36,0.48,2,156,3,0,1,0,accounting,high
emp12486,0.75,0.9,5,256,5,0,1,0,support,low
emp12487,0.1,0.93,6,298,4,0,1,0,technical,medium
emp12488,0.1,0.97,6,247,4,0,1,0,management,medium
emp12489,0.45,0.5,2,157,3,0,1,0,marketing,medium
emp12490,0.42,0.57,2,154,3,1,1,0,marketing,medium
emp12491,0.78,1,4,253,5,0,1,0,marketing,low
emp12492,0.45,0.55,2,148,3,0,1,0,sales,low
emp12493,0.84,1,4,261,5,0,1,0,sales,low
emp12494,0.11,0.93,6,282,4,0,1,0,sales,low
emp12495,0.42,0.56,2,133,3,0,1,0,sales,low
emp12496,0.45,0.46,2,128,3,0,1,0,sales,low
emp12497,0.46,0.57,2,139,3,0,1,0,sales,low
emp12498,0.09,0.79,6,293,5,0,1,0,sales,low
emp12499,0.87,0.83,4,265,6,0,1,0,sales,low
emp12500,0.1,0.87,6,250,4,0,1,0,sales,low
emp12501,0.91,1,5,251,6,0,1,0,sales,low
emp12502,0.76,0.92,4,246,5,0,1,0,sales,low
emp12503,0.74,1,5,275,5,0,1,0,sales,low
emp12504,0.92,0.93,5,240,5,0,1,0,sales,low
emp12505,0.76,0.87,5,245,5,0,1,0,sales,low
emp12506,0.47,0.5,4,254,4,0,1,0,sales,low
emp12507,0.73,0.99,5,241,5,0,1,0,sales,low
emp12508,0.09,0.94,6,257,4,0,1,0,sales,low
emp12509,0.91,0.92,4,246,5,0,1,0,sales,low
emp12510,0.82,0.98,4,233,5,0,1,0,sales,low
emp12511,0.28,0.45,6,218,4,0,1,0,accounting,low
emp12512,0.84,0.99,4,262,6,0,1,0,accounting,medium
emp12513,0.45,0.53,2,138,3,0,1,0,accounting,medium
emp12514,0.45,0.54,2,142,3,0,1,0,hr,medium
emp12515,0.91,0.97,5,233,5,0,1,0,hr,medium
emp12516,0.42,0.48,2,155,3,0,1,0,hr,medium
emp12517,0.82,1,4,229,6,0,1,0,hr,medium
emp12518,0.11,0.9,6,264,4,0,1,0,technical,medium
emp12519,0.42,0.53,3,199,4,0,1,0,technical,medium
emp12520,0.82,0.85,4,223,5,0,1,0,technical,medium
emp12521,0.09,0.96,6,268,4,0,1,0,technical,medium
emp12522,0.1,0.94,6,287,4,0,1,0,technical,medium
emp12523,0.86,1,5,257,5,0,1,0,technical,medium
emp12524,0.4,0.46,2,143,3,0,1,0,technical,high
emp12525,0.45,0.46,2,130,3,0,1,0,technical,low
emp12526,0.42,0.51,2,136,3,0,1,0,technical,medium
emp12527,0.74,0.92,4,261,5,0,1,0,technical,medium
emp12528,0.55,0.6,3,180,4,0,1,0,technical,medium
emp12529,0.37,0.45,2,126,3,0,1,0,support,medium
emp12530,0.41,0.52,2,127,3,1,1,0,support,low
emp12531,0.89,0.65,5,195,6,0,1,0,support,low
emp12532,0.41,0.57,2,160,3,0,1,0,support,low
emp12533,0.44,0.51,2,150,3,0,1,0,support,low
emp12534,0.87,0.84,4,264,6,0,1,0,support,low
emp12535,0.1,0.84,6,309,4,0,1,0,support,low
emp12536,0.41,0.47,2,135,3,0,1,0,support,low
emp12537,0.11,0.85,6,261,4,0,1,0,support,low
emp12538,0.43,0.53,2,160,3,0,1,0,support,low
emp12539,0.77,0.9,4,237,5,0,1,0,support,low
emp12540,0.41,0.52,2,136,3,0,1,0,technical,low
emp12541,0.41,0.48,2,139,3,0,1,0,technical,low
emp12542,0.36,0.78,2,151,4,0,1,0,technical,low
emp12543,0.77,1,5,229,5,0,1,0,management,low
emp12544,0.81,0.98,5,245,5,0,1,0,IT,low
emp12545,0.39,0.54,2,127,3,0,1,0,IT,low
emp12546,0.09,0.94,6,283,5,0,1,0,IT,low
emp12547,0.44,0.46,2,143,3,0,1,0,IT,low
emp12548,0.1,0.84,5,298,4,0,1,0,IT,low
emp12549,0.36,0.48,2,159,3,0,1,0,product_mng,low
emp12550,0.81,0.92,5,239,5,0,1,0,product_mng,low
emp12551,0.81,0.9,4,226,5,0,1,0,product_mng,medium
emp12552,0.85,0.98,5,248,5,0,1,0,product_mng,medium
emp12553,0.1,0.87,6,286,4,0,1,0,IT,medium
emp12554,0.37,0.54,2,145,3,0,1,0,RandD,medium
emp12555,0.09,0.97,7,254,4,1,1,0,RandD,medium
emp12556,0.44,0.53,2,127,3,0,1,0,RandD,medium
emp12557,0.86,0.93,5,223,5,0,1,0,RandD,medium
emp12558,0.77,1,4,255,5,0,1,0,RandD,medium
emp12559,0.41,0.48,2,136,3,0,1,0,marketing,medium
emp12560,0.4,0.48,2,137,3,0,1,0,sales,medium
emp12561,0.43,0.49,2,135,3,0,1,0,accounting,medium
emp12562,0.43,0.5,2,137,3,0,1,0,support,medium
emp12563,0.8,0.53,3,255,5,0,1,0,technical,high
emp12564,0.8,0.85,4,273,5,0,1,0,management,low
emp12565,0.82,0.98,5,234,5,0,1,0,marketing,medium
emp12566,0.37,0.54,2,152,3,0,1,0,marketing,medium
emp12567,0.37,0.48,2,134,3,0,1,0,marketing,medium
emp12568,0.09,0.95,6,292,4,0,1,0,sales,medium
emp12569,0.9,0.92,5,245,5,0,1,0,sales,low
emp12570,0.41,0.52,2,159,3,0,1,0,sales,low
emp12571,0.1,0.85,6,260,4,0,1,0,sales,low
emp12572,0.44,0.53,2,149,3,0,1,0,sales,low
emp12573,0.89,0.85,5,266,5,0,1,0,sales,low
emp12574,0.42,0.56,2,149,3,0,1,0,sales,low
emp12575,0.87,1,5,242,5,0,1,0,sales,low
emp12576,0.45,0.57,2,134,3,0,1,0,sales,low
emp12577,0.11,0.87,5,271,4,0,1,0,sales,low
emp12578,0.09,0.79,6,275,4,0,1,0,sales,low
emp12579,0.76,0.83,5,227,5,0,1,0,sales,low
emp12580,0.11,0.96,7,277,5,0,1,0,sales,low
emp12581,0.37,0.49,2,151,3,0,1,0,sales,low
emp12582,0.1,0.79,6,274,4,0,1,0,sales,low
emp12583,0.77,0.87,4,242,6,0,1,0,sales,low
emp12584,0.42,0.54,2,143,3,1,1,0,sales,low
emp12585,0.38,0.52,2,145,3,0,1,0,sales,low
emp12586,0.32,0.95,5,172,2,0,1,0,sales,low
emp12587,0.38,0.49,2,135,3,0,1,0,accounting,low
emp12588,0.19,1,4,192,4,0,1,0,accounting,low
emp12589,0.1,0.83,7,276,4,0,1,0,accounting,low
emp12590,0.76,0.88,4,206,4,0,1,0,hr,medium
emp12591,0.53,0.56,4,281,6,0,1,0,hr,medium
emp12592,0.39,0.51,2,151,3,0,1,0,hr,medium
emp12593,0.11,0.83,6,244,4,0,1,0,hr,medium
emp12594,0.1,0.94,6,309,4,0,1,0,technical,medium
emp12595,0.84,1,5,218,5,0,1,0,technical,medium
emp12596,0.82,0.99,4,263,6,0,1,0,technical,medium
emp12597,0.1,0.82,6,244,4,0,1,0,technical,medium
emp12598,0.59,0.49,7,263,4,0,1,0,technical,medium
emp12599,0.44,0.48,2,143,3,0,1,0,technical,medium
emp12600,0.89,0.95,2,181,5,0,1,0,technical,medium
emp12601,0.91,0.84,5,265,5,0,1,0,technical,medium
emp12602,0.66,0.57,5,161,5,0,1,0,technical,high
emp12603,0.11,0.87,7,282,5,0,1,0,technical,low
emp12604,0.43,0.51,2,155,3,0,1,0,technical,medium
emp12605,0.78,0.83,4,217,6,0,1,0,support,medium
emp12606,0.11,0.97,6,289,5,0,1,0,support,medium
emp12607,0.83,0.98,4,259,5,0,1,0,support,medium
emp12608,0.39,0.54,2,158,3,0,1,0,support,low
emp12609,0.38,0.55,2,158,3,0,1,0,support,low
emp12610,0.37,0.57,2,155,3,0,1,0,support,low
emp12611,0.44,0.48,2,146,3,0,1,0,support,low
emp12612,0.53,0.85,2,164,5,0,1,0,support,low
emp12613,0.09,0.96,6,259,4,0,1,0,support,low
emp12614,0.11,0.89,6,293,4,0,1,0,support,low
emp12615,0.83,0.96,5,275,5,0,1,0,support,low
emp12616,0.88,1,5,219,6,1,1,0,technical,low
emp12617,0.1,0.89,6,247,4,0,1,0,technical,low
emp12618,0.09,0.86,7,309,4,0,1,0,technical,low
emp12619,0.44,0.54,2,151,3,0,1,0,management,low
emp12620,0.39,0.51,2,129,3,0,1,0,IT,low
emp12621,0.87,0.94,4,274,5,0,1,0,IT,low
emp12622,0.74,0.99,4,233,5,0,1,0,IT,low
emp12623,0.1,0.95,7,289,4,0,1,0,IT,low
emp12624,0.74,0.82,4,239,6,0,1,0,IT,low
emp12625,0.75,0.99,5,221,5,0,1,0,product_mng,low
emp12626,0.41,0.56,2,150,3,0,1,0,product_mng,low
emp12627,0.41,0.45,2,144,3,1,1,0,product_mng,low
emp12628,0.09,0.9,7,289,4,0,1,0,product_mng,low
emp12629,0.09,0.8,6,301,5,0,1,0,IT,medium
emp12630,0.39,0.57,2,145,3,0,1,0,accounting,medium
emp12631,0.4,0.56,2,137,3,0,1,0,accounting,medium
emp12632,0.37,0.54,2,131,3,1,1,0,hr,medium
emp12633,0.1,0.84,6,246,4,0,1,0,hr,medium
emp12634,0.43,0.51,2,136,3,0,1,0,hr,medium
emp12635,0.75,0.85,5,240,6,1,1,0,marketing,medium
emp12636,0.37,0.56,2,156,3,0,1,0,sales,medium
emp12637,0.11,0.85,6,305,4,0,1,0,accounting,medium
emp12638,0.45,0.45,2,154,3,1,1,0,support,medium
emp12639,0.87,1,5,261,5,1,1,0,technical,medium
emp12640,0.11,0.94,7,244,4,0,1,0,management,medium
emp12641,0.45,0.54,2,129,3,0,1,0,marketing,high
emp12642,0.81,0.87,4,254,5,0,1,0,marketing,low
emp12643,0.77,0.91,5,236,5,0,1,0,marketing,medium
emp12644,0.89,0.92,5,237,5,0,1,0,sales,medium
emp12645,0.43,0.49,2,135,3,0,1,0,sales,medium
emp12646,0.78,1,5,236,5,0,1,0,sales,medium
emp12647,0.37,0.47,2,149,3,0,1,0,sales,low
emp12648,0.37,0.5,2,141,3,0,1,0,sales,low
emp12649,0.85,0.82,4,270,5,0,1,0,sales,low
emp12650,0.41,0.47,2,138,3,0,1,0,sales,low
emp12651,0.11,0.96,6,298,4,0,1,0,sales,low
emp12652,0.75,0.99,5,254,5,0,1,0,sales,low
emp12653,0.82,0.85,5,248,5,0,1,0,sales,low
emp12654,0.79,1,5,257,6,0,1,0,sales,low
emp12655,0.43,0.53,2,150,3,0,1,0,sales,low
emp12656,0.1,0.9,7,281,4,0,1,0,sales,low
emp12657,0.46,0.48,2,141,3,1,1,0,sales,low
emp12658,0.43,0.57,2,157,3,0,1,0,sales,low
emp12659,0.43,0.55,2,136,3,0,1,0,sales,low
emp12660,0.11,0.8,7,296,4,0,1,0,sales,low
emp12661,0.09,0.86,6,279,4,0,1,0,sales,low
emp12662,0.37,0.53,2,131,3,0,1,0,sales,low
emp12663,0.4,0.57,2,160,3,0,1,0,accounting,low
emp12664,0.1,0.77,7,291,4,0,1,0,accounting,low
emp12665,0.41,0.53,2,157,3,0,1,0,accounting,low
emp12666,0.79,0.58,3,294,4,0,1,0,hr,low
emp12667,0.11,0.79,7,310,4,0,1,0,hr,low
emp12668,0.1,0.97,6,282,4,0,1,0,hr,medium
emp12669,0.44,0.51,2,134,3,0,1,0,hr,medium
emp12670,0.25,0.46,4,214,4,0,1,0,technical,medium
emp12671,0.44,0.52,2,137,3,0,1,0,technical,medium
emp12672,0.73,1,4,252,5,0,1,0,technical,medium
emp12673,0.75,0.97,5,243,6,0,1,0,technical,medium
emp12674,0.36,0.47,2,148,3,0,1,0,technical,medium
emp12675,0.37,0.49,2,151,3,0,1,0,technical,medium
emp12676,0.39,0.49,2,129,3,0,1,0,technical,medium
emp12677,0.48,0.78,2,198,2,0,1,0,technical,medium
emp12678,0.57,0.72,4,275,6,0,1,0,technical,medium
emp12679,0.9,0.96,5,243,5,0,1,0,technical,medium
emp12680,0.39,0.55,2,159,3,0,1,0,technical,high
emp12681,0.44,0.51,2,145,3,0,1,0,support,low
emp12682,0.81,0.88,5,242,5,0,1,0,support,medium
emp12683,0.74,0.87,5,242,5,0,1,0,support,medium
emp12684,0.44,0.56,2,145,3,0,1,0,support,medium
emp12685,0.41,0.56,2,154,3,0,1,1,support,medium
emp12686,0.4,0.51,2,139,3,0,1,0,support,low
emp12687,0.46,0.57,2,152,3,0,1,0,support,low
emp12688,0.8,0.83,2,211,3,0,1,0,support,low
emp12689,0.87,0.9,5,258,5,0,1,0,support,low
emp12690,0.39,0.54,2,155,3,0,1,0,support,low
emp12691,0.38,0.55,2,148,3,0,1,0,support,low
emp12692,0.66,0.67,2,255,3,0,1,0,technical,low
emp12693,0.1,0.8,6,264,4,0,1,0,technical,low
emp12694,0.37,0.54,2,132,3,0,1,0,technical,low
emp12695,0.1,0.77,6,255,4,0,1,0,management,low
emp12696,0.09,0.87,5,263,4,0,1,0,IT,low
emp12697,0.86,0.84,5,222,5,0,1,0,IT,low
emp12698,0.11,0.9,6,263,4,0,1,0,IT,low
emp12699,0.37,0.46,2,157,3,0,1,0,IT,low
emp12700,0.11,0.92,7,307,4,0,1,0,IT,low
emp12701,0.77,0.98,5,259,6,0,1,0,product_mng,low
emp12702,0.84,0.94,5,222,6,0,1,0,product_mng,low
emp12703,0.1,0.84,7,250,4,0,1,0,product_mng,low
emp12704,0.83,0.9,5,245,5,0,1,0,product_mng,low
emp12705,0.11,0.79,6,292,4,0,1,0,IT,low
emp12706,0.86,0.92,5,252,5,0,1,0,RandD,low
emp12707,0.38,0.56,2,161,3,0,1,0,RandD,medium
emp12708,0.11,0.88,5,250,4,0,1,0,RandD,medium
emp12709,0.45,0.49,2,134,3,0,1,0,RandD,medium
emp12710,0.1,0.85,7,279,4,0,1,0,RandD,medium
emp12711,0.09,0.95,7,256,4,0,1,0,marketing,medium
emp12712,0.39,0.53,2,127,3,0,1,0,sales,medium
emp12713,0.37,0.47,2,138,3,1,1,0,accounting,medium
emp12714,0.81,0.97,5,243,5,0,1,0,support,medium
emp12715,0.09,0.9,7,296,4,0,1,0,technical,medium
emp12716,0.1,0.88,7,267,4,0,1,0,management,medium
emp12717,0.39,0.49,2,144,3,0,1,0,marketing,medium
emp12718,0.83,0.95,4,251,5,0,1,0,marketing,medium
emp12719,0.45,0.57,2,148,3,0,1,0,marketing,high
emp12720,0.43,0.51,2,141,3,0,1,0,sales,low
emp12721,0.8,0.75,3,268,2,0,1,0,sales,medium
emp12722,0.1,0.86,6,247,4,0,1,0,sales,medium
emp12723,0.1,0.55,2,247,4,0,1,0,sales,medium
emp12724,0.36,0.52,2,146,3,0,1,0,sales,medium
emp12725,0.38,0.5,2,140,3,0,1,0,sales,low
emp12726,0.78,0.98,5,263,6,0,1,0,sales,low
emp12727,0.44,0.49,2,145,3,0,1,0,sales,low
emp12728,0.41,0.46,2,156,3,1,1,0,sales,low
emp12729,0.72,0.85,5,244,6,0,1,0,sales,low
emp12730,0.46,0.54,2,144,3,0,1,0,sales,low
emp12731,0.1,0.9,7,286,4,0,1,0,sales,low
emp12732,0.34,0.67,4,141,2,0,1,0,sales,low
emp12733,0.11,0.89,6,260,5,0,1,0,sales,low
emp12734,0.38,0.56,2,154,3,0,1,0,sales,low
emp12735,0.82,0.92,5,225,5,0,1,0,sales,low
emp12736,0.39,0.57,2,127,3,0,1,0,sales,low
emp12737,0.44,0.53,2,140,3,0,1,0,sales,low
emp12738,0.43,0.52,2,147,3,0,1,0,sales,low
emp12739,0.84,0.83,4,227,5,0,1,0,accounting,low
emp12740,0.43,0.48,2,153,3,0,1,0,accounting,low
emp12741,0.37,0.52,2,128,3,0,1,0,accounting,low
emp12742,0.74,0.97,4,228,5,0,1,0,hr,low
emp12743,0.73,0.97,5,235,5,0,1,0,hr,low
emp12744,0.37,0.47,2,148,3,0,1,0,hr,low
emp12745,0.58,0.62,4,238,3,0,1,0,hr,low
emp12746,0.4,0.54,2,141,3,0,1,0,technical,medium
emp12747,0.51,0.83,5,249,4,0,1,0,technical,medium
emp12748,0.46,0.5,2,151,3,0,1,0,technical,medium
emp12749,0.45,0.54,2,129,3,0,1,0,technical,medium
emp12750,0.46,0.5,2,156,3,0,1,0,technical,medium
emp12751,0.39,0.45,2,134,3,0,1,0,technical,medium
emp12752,0.09,0.88,6,269,4,0,1,0,technical,medium
emp12753,0.09,0.77,6,290,4,0,1,0,technical,medium
emp12754,0.37,0.51,2,132,3,0,1,0,technical,medium
emp12755,0.1,0.89,7,308,4,0,1,0,technical,medium
emp12756,0.77,1,4,232,5,0,1,0,technical,medium
emp12757,0.79,0.86,5,235,5,0,1,0,support,medium
emp12758,0.43,0.55,2,130,3,0,1,0,support,high
emp12759,0.38,0.53,2,146,3,0,1,0,support,low
emp12760,0.77,0.91,5,221,6,0,1,0,support,medium
emp12761,0.44,0.5,2,130,3,0,1,0,support,medium
emp12762,0.39,0.46,2,136,3,0,1,0,support,medium
emp12763,0.78,0.89,5,274,6,0,1,0,support,medium
emp12764,0.1,0.79,6,256,5,0,1,0,support,low
emp12765,0.1,0.77,5,276,4,0,1,0,support,low
emp12766,0.75,0.85,5,267,5,0,1,0,support,low
emp12767,0.46,0.62,6,213,3,0,1,0,support,low
emp12768,0.91,0.97,4,274,6,0,1,0,technical,low
emp12769,0.1,0.92,6,258,4,0,1,0,technical,low
emp12770,0.72,0.6,3,153,5,0,1,0,technical,low
emp12771,0.11,0.95,6,245,4,0,1,0,management,low
emp12772,0.11,0.94,6,264,4,0,1,0,IT,low
emp12773,0.46,0.57,2,154,3,0,1,0,IT,low
emp12774,0.37,0.46,2,149,3,0,1,0,IT,low
emp12775,0.46,0.5,2,157,3,0,1,0,IT,low
emp12776,0.43,0.57,2,127,3,0,1,0,IT,low
emp12777,0.11,0.82,6,270,4,0,1,0,product_mng,low
emp12778,0.73,0.89,5,236,6,0,1,0,product_mng,low
emp12779,0.43,0.47,2,158,3,0,1,0,product_mng,low
emp12780,0.86,1,5,229,5,0,1,0,product_mng,low
emp12781,0.1,0.83,6,269,4,0,1,0,IT,low
emp12782,0.4,0.49,2,128,3,0,1,0,sales,low
emp12783,0.11,0.87,7,278,4,0,1,0,sales,low
emp12784,0.86,0.98,3,158,5,0,1,0,sales,low
emp12785,0.42,1,3,202,3,0,1,0,sales,medium
emp12786,0.79,0.84,4,240,5,0,1,0,sales,medium
emp12787,0.1,0.96,7,255,4,0,1,0,marketing,medium
emp12788,0.09,0.92,7,254,4,0,1,0,sales,medium
emp12789,0.09,0.82,6,257,4,0,1,0,accounting,medium
emp12790,0.87,1,4,228,5,0,1,0,support,medium
emp12791,0.36,0.49,2,145,3,0,1,0,technical,medium
emp12792,0.42,0.75,3,218,4,0,1,0,management,medium
emp12793,0.84,0.86,5,268,5,0,1,0,marketing,medium
emp12794,0.1,0.83,6,278,4,0,1,0,marketing,medium
emp12795,0.78,0.71,3,249,5,0,1,0,marketing,medium
emp12796,0.35,0.99,3,236,4,0,1,0,sales,medium
emp12797,0.1,0.81,7,291,4,0,1,0,sales,high
emp12798,0.11,0.8,6,306,4,0,1,0,sales,low
emp12799,0.43,0.48,2,135,3,0,1,0,sales,medium
emp12800,0.38,0.45,2,156,3,0,1,0,sales,medium
emp12801,0.46,0.54,2,143,3,0,1,0,sales,medium
emp12802,0.89,0.82,4,243,5,0,1,0,sales,medium
emp12803,0.45,0.5,2,147,3,0,1,0,sales,low
emp12804,0.44,0.53,2,159,3,0,1,0,sales,low
emp12805,0.74,0.54,5,216,3,0,1,0,sales,low
emp12806,0.45,0.54,2,152,3,0,1,0,sales,low
emp12807,0.79,0.93,4,226,5,0,1,0,sales,low
emp12808,0.79,0.91,5,271,5,0,1,0,sales,low
emp12809,0.11,0.87,6,255,4,0,1,0,sales,low
emp12810,0.42,0.48,2,140,3,0,1,0,sales,low
emp12811,0.64,0.9,6,252,2,0,1,0,sales,low
emp12812,0.4,0.55,2,159,3,0,1,0,sales,low
emp12813,0.84,0.98,5,270,5,0,1,0,sales,low
emp12814,0.73,0.92,5,232,5,0,1,0,sales,low
emp12815,0.4,0.51,2,144,3,0,1,0,accounting,low
emp12816,0.36,0.45,2,127,3,0,1,0,accounting,low
emp12817,0.43,0.47,2,131,3,0,1,0,accounting,low
emp12818,0.11,0.78,6,243,4,0,1,0,hr,low
emp12819,0.91,1,5,244,6,0,1,0,hr,low
emp12820,0.8,1,5,260,5,0,1,0,hr,low
emp12821,0.42,0.49,2,139,3,0,1,0,hr,low
emp12822,0.31,0.87,4,184,3,0,1,0,technical,low
emp12823,0.44,0.47,2,130,3,0,1,0,technical,low
emp12824,0.38,0.54,2,135,3,0,1,0,technical,medium
emp12825,0.45,0.56,2,146,3,0,1,0,technical,medium
emp12826,0.43,0.46,2,149,3,0,1,0,technical,medium
emp12827,0.45,0.46,2,153,3,1,1,0,technical,medium
emp12828,0.43,0.57,2,160,3,0,1,0,technical,medium
emp12829,0.43,0.49,2,160,3,0,1,0,technical,medium
emp12830,0.09,0.83,6,282,4,0,1,0,technical,medium
emp12831,0.43,0.47,2,128,3,0,1,0,technical,medium
emp12832,0.79,0.94,4,232,5,0,1,0,technical,medium
emp12833,0.85,0.58,3,226,2,0,1,0,support,medium
emp12834,0.38,0.45,2,129,3,0,1,0,support,medium
emp12835,0.11,0.92,7,255,4,0,1,0,support,medium
emp12836,0.83,0.99,5,258,5,0,1,0,support,high
emp12837,0.81,0.91,4,229,5,0,1,0,support,low
emp12838,0.42,0.56,2,143,3,0,1,0,support,medium
emp12839,0.11,0.87,6,257,4,0,1,0,support,medium
emp12840,0.11,0.85,7,275,4,0,1,0,support,medium
emp12841,0.1,0.89,7,291,4,0,1,0,support,medium
emp12842,0.5,0.54,5,153,4,0,1,0,support,low
emp12843,0.44,0.49,2,154,3,0,1,0,support,low
emp12844,0.11,0.9,6,301,4,0,1,0,technical,low
emp12845,0.39,0.52,2,134,3,0,1,0,technical,low
emp12846,0.11,0.78,6,245,4,0,1,0,technical,low
emp12847,0.36,0.5,2,132,3,0,1,0,management,low
emp12848,0.43,0.51,2,130,3,0,1,0,IT,low
emp12849,0.4,0.5,2,127,3,0,1,0,IT,low
emp12850,0.86,0.84,4,246,6,0,1,0,IT,low
emp12851,0.38,0.49,2,145,3,0,1,0,IT,low
emp12852,0.46,0.45,2,138,3,0,1,1,IT,low
emp12853,0.37,0.57,2,129,3,0,1,0,product_mng,low
emp12854,0.43,0.52,2,150,3,0,1,0,product_mng,low
emp12855,0.66,0.93,5,253,5,0,1,0,product_mng,low
emp12856,0.37,0.48,2,160,3,0,1,0,product_mng,low
emp12857,0.77,0.92,5,235,5,0,1,0,IT,low
emp12858,0.38,0.55,2,151,3,0,1,0,sales,low
emp12859,0.39,0.54,2,127,3,0,1,0,sales,low
emp12860,0.41,0.55,2,151,3,0,1,0,sales,low
emp12861,0.1,0.9,7,290,4,0,1,0,sales,low
emp12862,0.09,0.93,6,249,4,0,1,0,sales,low
emp12863,0.41,0.47,2,131,3,0,1,0,marketing,medium
emp12864,0.39,0.46,2,159,3,0,1,0,sales,medium
emp12865,0.83,0.99,4,223,5,0,1,0,accounting,medium
emp12866,0.09,0.87,3,214,2,0,1,0,support,medium
emp12867,0.75,0.81,5,227,5,0,1,0,technical,medium
emp12868,0.44,0.54,2,127,3,0,1,0,management,medium
emp12869,0.1,0.84,6,293,5,0,1,0,marketing,medium
emp12870,0.42,0.46,2,141,3,0,1,0,marketing,medium
emp12871,0.1,0.83,6,300,4,0,1,0,marketing,medium
emp12872,0.1,0.86,6,309,4,0,1,0,sales,medium
emp12873,0.31,0.77,4,149,3,0,1,0,sales,medium
emp12874,0.42,0.54,2,159,3,0,1,0,sales,medium
emp12875,0.38,0.5,2,152,3,0,1,0,sales,high
emp12876,0.39,0.57,2,158,3,0,1,0,sales,low
emp12877,0.1,0.97,6,254,5,0,1,0,sales,medium
emp12878,0.11,0.93,6,294,4,0,1,0,sales,medium
emp12879,0.1,0.92,7,269,4,0,1,0,sales,medium
emp12880,0.11,0.9,7,247,4,0,1,0,sales,medium
emp12881,0.44,0.65,3,271,4,0,1,0,sales,low
emp12882,0.91,0.96,4,232,5,0,1,0,sales,low
emp12883,0.72,1,4,245,5,0,1,0,sales,low
emp12884,0.66,0.66,3,225,3,0,0,0,technical,low
emp12885,0.2,0.69,6,236,4,0,0,0,technical,low
emp12886,0.97,0.78,3,268,3,1,0,0,technical,low
emp12887,0.59,0.73,2,230,3,0,0,0,technical,low
emp12888,0.88,0.6,4,162,2,0,0,0,technical,low
emp12889,0.16,0.73,4,197,2,0,0,0,technical,low
emp12890,0.61,0.96,3,247,3,0,0,0,support,low
emp12891,0.52,0.79,4,234,3,0,0,0,support,low
emp12892,0.82,0.49,4,276,4,0,0,0,support,low
emp12893,0.75,0.94,5,217,2,0,0,0,support,medium
emp12894,0.62,0.5,4,156,2,0,0,0,support,medium
emp12895,0.91,0.88,3,189,2,0,0,0,support,medium
emp12896,0.61,0.98,2,238,4,0,0,0,support,medium
emp12897,0.79,0.77,3,201,6,1,0,0,support,medium
emp12898,0.9,0.93,4,263,3,1,0,0,support,medium
emp12899,0.75,0.83,3,146,3,0,0,0,support,medium
emp12900,0.81,0.64,4,213,3,0,0,0,support,medium
emp12901,0.59,0.88,3,159,2,0,0,0,technical,medium
emp12902,0.56,0.83,3,236,3,1,0,0,technical,medium
emp12903,0.98,0.79,5,257,4,0,0,0,technical,medium
emp12904,0.59,0.72,4,168,4,0,0,0,management,medium
emp12905,0.61,0.67,4,151,3,0,0,0,IT,high
emp12906,0.78,0.7,4,139,3,0,0,0,IT,low
emp12907,0.55,0.93,5,196,3,0,0,0,IT,medium
emp12908,0.2,0.97,4,237,5,0,0,0,IT,medium
emp12909,0.79,0.44,2,236,3,0,0,0,IT,medium
emp12910,0.52,0.98,4,265,3,0,0,0,product_mng,medium
emp12911,0.97,0.52,4,207,3,0,0,0,product_mng,low
emp12912,0.63,0.94,4,219,3,0,0,0,product_mng,low
emp12913,0.85,0.99,3,208,2,0,0,0,product_mng,low
emp12914,0.59,0.74,3,240,3,0,0,0,IT,low
emp12915,0.64,0.6,3,135,3,0,0,0,RandD,low
emp12916,0.8,0.67,3,236,3,1,0,0,RandD,low
